title,singer,lyrics
"연애시대 (Feat. 라디, Narr. 한효주)",이승기,"언제나 거침없던 내가 조금씩 눈치를 보고 있어
겉으론 관심 없는 척 차가운 도시의 남자인척

애써 외면하고 낯설은 말투로 널 만나왔어
영화가 아니잖아 그 드라마의 그 남자가 아니잖아
 
이제 더 이상 내 맘과 다르게 널 대할 순 없어
네가 좋아 솔직한 내 맘 들어봐 줄래
 
우리 연애할까?
나 오랫동안 솔로여서 연애가 서툴지 모르지만 
네 전 남자친구보다 네가 만난 모든 남자보다
가장 널 사랑할게
 
우리 연애할까?

저기요 네?
아 되게 미인이시네요 고맙습니다. 
혹시 전화번호 네?
저 전화번호 크게 말씀하세요 
전화기좀 쓸 수 있을까요? 

내가 머뭇거리는 동안 너에게 쏟아지는 다른 남자들의
관심 가득한 눈빛 친절한 태도 난 정말 미치겠어
 
애써 외면할까 생각도 했지만 no 그럴 순 없어
남자가 아니잖아 이렇게 허무하게 돌아선다면
 
이제 더 이상 내 맘과 다르게 널 대할 순 없어
네가 좋아 솔직한 내 맘 들어봐 줄래
 
우리 연애할까?


나 오랫동안 솔로여서 연애가 서툴지 모르지만 
네 전 남자친구보다 네가 만난 모든 남자보다
가장 널 사랑할게
 
우리 연애할까?
 
왜요 또 무슨 할말있어요 
예 제가 진짜 할말이 있는데요 
뭔데요? 아 저기 
우리 사 사 우리 연애 연애 
우리 연애하자구요? 


우리 연애할까?

나 오랫동안 솔로여서 연애가 서툴지 모르지만 
네 전 남자친구보다 네가 만난 모든 남자보다
가장 널 사랑할게
 
우리 키스할까?

I love you 이런 달콤한 말
매일 해주고 싶은데 나 용기 있는 남자 되어.
꼭 너를 가지고 싶은데 내 곁에 있어줄래
 
Rap) 시간이 없거나 내 눈이 높아진 것만은 아닌 거 같아
오랫동안 홀로 누군지도 모를 한 여자의 포로가 될 날을
기다려 왔어 지금 그게 너라고 말하고 있어
아까 했던 얘기 한 번 더 해도 될까
 
우리 키스할까?
I love you 이런 달콤한 말
매일 해주고 싶은데 나 용기 있는 남자 되어.
꼭 너를 가지고 싶은데 내 곁에 있어줄래
우리 연애할까?"
면사포,이승기,"너 목소리 왜그래
무슨 일이야 왜그래
내가 지금 갈테니 집앞으로 나와
너와 나 만나도 너무 오래만났어 무슨 이유일까 우리 지쳐가
좀 더 마련하고 좀 더 자리잡고
언젠가 너와 결혼하겠지
언젠간이 너무도 무책임 했나봐 오늘은 나도 뭔가 다르네
오래도록 지겹도록 봤던 너에게 나이제 말할게
미뤄왔던 얘기를
이제 면사포를 쓰세요
남은 인생 나에게 쓰세요
난 무릎 꿇고 너는 울고 부족하지만 내가 준비한 선물
셀수없이 속삭이고
헤어지고 다시 사귀고
웃다 울다 죽도록 오래도록 했다
너와 난 너무도 멀리 돌아왔어
오늘은 새삼스레 미안해
지치도록 미치도록 봤던 너에게 나이제 말할게
기다렸던 얘기를
이제 면사포를 쓰세요
남은 인생 나에게 쓰세요
난 무릎 꿇고 너는 울고 부족하지만 내가 준비한 선물
참 잘된 일이야 
내가 태어나서 한 가장 잘한 일이야
생각해봤어 내 젊은 날의 낙서
미안해 너의 두눈아래 떨리는 내모습
지금 잡은 손 놓치 않을게
온 몸으로 평생 널 안을게
난 무릎 꿇고 너는 울고
면사포안에 당신은 나의 전부
당신은 나의 전부"
우리 헤어지자,이승기,"누가 내게 그러더라 
우린 잘 어울린다고
우린 잘 만난거라고 그랬지
누가 내게 그러더라 
우린 영원할거라고
그래 그때는 그랬지
lie lie lie lie lie 
다 거짓말 
lie lie lie lie lie 
모두다 
lie lie lie lie lie
이젠 우리 헤어지자 그만 만나자
가끔 슬퍼져도 추억에 웃자
마지막 널 위해 
이 말밖에 할 수 없기에
모른척 아닌척 하며 
우리 이제 그렇게 살자

누가 내게 그러더라 
추억은 아름답다고 
그래 그 때는 그랬지
lie lie lie lie lie 
다 거짓말 
lie lie lie lie lie 
모두다 
lie lie lie lie lie
이젠 우리 헤어지자 그만 만나자
가끔 슬퍼져도 추억에 웃자
마지막 널 위해 
이 말밖에 할 수 없기에
모른척 아닌척 하며 
우리 이제 그렇게 살자

정말 행복했던 시간 
마냥 웃기만한 순간 
모두 너에게 줄게 
lie lie lie lie lie 
눈물은 내가 
lie lie lie lie lie 
가져갈게
떠나는 니가 웃을 수 있게

너만을 위해서 살아왔기에 
그 누구보다 더 너를 알기에
이제는 보내야해 나를 떠나 행복해야해
나와의 사랑같은 건 모두 잊고
그렇게 살자.. 그렇게 살자.."
아직 못다한 이야기,이승기,"가슴 아파도 눈물이 흘러도 
그대라는 사람이  밉지가 않네요 

고맙다는 말 내가 한적 있나요 
그대라서 또 나라서 많이 고마웠어요  

너무 보고 싶어서 다시 그대를 찾으면
이제 모른다고 해줘요 다 잊었다 말해요
내가 사랑한 사람~ 지워야 하는 사람~
가슴 아파서 소리쳐 울어도 많이 보고 싶어도
보내 줄게요 내가 ~
잊어 줄게요 모두 ~
아낌없이 아무 일 없듯이


너무 보고 싶어서 다시 그대를 찾으면
이제 모른다고 해줘요 다 잊었다 말해요
내가 사랑한 사람~ 지워야 하는 사람~
가슴 아파서 소리쳐 울어도 많이 보고 싶어도
보내줄게요 내가 ~
잊어줄게요 모두 ~
아낌없이 아무 일 없듯이


사랑이 식지 않아서 잊는 게 쉽지 않아서 
오늘도 여기 이 자리에  서 서성이네요  

내가 사랑한 사람 지워야하는 사람
가슴 아파서 소리쳐 울어도 많이 보고 싶어도
보내 줄게요 내가 ~
잊어 줄게요 모두 ~
아낌없이 아무 일 없듯이"
"연애시대 (Feat. Ra.D, Narr. 한효주)",이승기,"언제나 거침없던 내가 조금씩 눈치를 보고 있어
겉으론 관심 없는 척 차가운 도시의 남자인척
애써 외면하고 낯설은 말투로 널 만나왔어
영화가 아니잖아 그 드라마의 그 남자가 아니잖아

이제 더 이상 내 맘과 다르게 널 대할 순 없어
네가 좋아 솔직한 내 맘 들어봐 줄래

우리 연애할까?
나 오랫동안 솔로여서 연애가 서툴지 모르지만 
네 전 남자친구보다 네가 만난 모든 남자보다
가장 널 사랑할게

우리 연애할까?

내가 머뭇거리는 동안 너에게 쏟아지는 다른 남자들의
관심 가득한 눈빛 친절한 태도 난 정말 미치겠어

애써 외면할까 생각도 했지만 no 그럴 순 없어
남자가 아니잖아 이렇게 허무하게 돌아선다면

이제 더 이상 내 맘과 다르게 널 대할 순 없어
네가 좋아 솔직한 내 맘 들어봐 줄래

우리 연애할까?
나 오랫동안 솔로여서 연애가 서툴지 모르지만 
네 전 남자친구보다 네가 만난 모든 남자보다
가장 널 사랑할게

우리 연애할까?

우리 연애할까?
나 오랫동안 솔로여서 연애가 서툴지 모르지만 
네 전 남자친구보다 네가 만난 모든 남자보다
가장 널 사랑할게

우리 키스할까?
I love you 이런 달콤한 말
매일 해주고 싶은데 나 용기 있는 남자 되어.
꼭 너를 가지고 싶은데 내 곁에 있어줄래

Rap) 시간이 없거나 내 눈이 높아진 것만은 아닌 거 같아
오랫동안 홀로 누군지도 모를 한 여자의 포로가 될 날을 
기다려 왔어 지금 그게 너라고 말하고 있어
아까 했던 얘기 한 번 더 해도 될까

우리 키스할까?
I love you 이런 달콤한 말
매일 해주고 싶은데 나 용기 있는 남자 되어
꼭 너를 가지고 싶은데 내 곁에 있어줄래
우리 연애할까?"
처음처럼 그때처럼 (Feat. 강민경 of 다비치),이승기,"너를 다시 만나러 가는 이순간이 믿기지 않아 
가는 내내 가슴이 벅차서 눈물이 나 
내 사랑인데 내 반쪽인데 그땐 널 왜 보냈을까 
정말 미안해 이젠 놓지 않을게 너의 손 꼭 잡을게 
사랑만 하자 우리 그러자 다신 아프지 않게 만나자 
사랑이라 인연이라 너를 잊을 수 없나봐 
다시 만나자 처음 사랑했던 날처럼 
그런 예쁜 사랑하자 오랜 연인 같지 않게 처음처럼 
우리 다시 만나자 

힘들게 다시 잡은 두 손 내가 더 꼭 잡을게 
어렵게 다시 내게 와준 네가 정말 고마워 
네 옆엔 내가 (내 옆엔 네가) 
서로가 그림자 되어 함께한 날들 다짐했던 약속들 
너와 나누고 싶어 
사랑만 하자 우리 그러자 다신 아프지 않게 만나자 
사랑이라 인연이라 너를 잊을 수 없나봐 
다시 만나자 처음 사랑했던 날처럼 
그런 예쁜 사랑하자 오랜 연인 같지 않게 처음처럼 
우리 다시 만나자 

처음처럼 그때처럼 날 보며 웃어줘 
나 때문에 흘린 네 눈물을 사랑으로 채워줄게 

사랑만 하자 우리 그러자 다신 아프지 않게 만나자 
사랑이라 인연이라 너를 잊을 수 없나봐 
다시 만나자 처음 사랑했던 날처럼 
그런 예쁜 사랑하자 오랜 연인 같지 않게 처음처럼 
우리 다시 만나자 
사랑해(사랑해)사랑해(사랑해) 
사랑해(사랑해)사랑해(사랑해)사랑해"
입 모양,이승기,"내 눈을 믿을 수 없죠 
얼음보다도 더 시린 
그대의 입술도 
이별을 꺼내는 입모양이 
숨을 멈추게 만드네요 
제발 제발 제발 제발 제발 
끝내자고 하지 말아요 

나를 버릴 건가요 
난 아닌 건가요 
사랑해도 된다는 
허락마저 거둘 건가요 
그대 발에 매달려 
울고 있는 나를 봐도 
그대로 그만 그 걸음 
멈출 순 없나요 이젠 

놓으란 말보다 더 차가운 
그대 눈빛에 움츠려요 
제발 제발 제발 제발 제발 
나를 두고 가지 말아요 

나를 버릴 건가요 
난 아닌 건가요 
사랑해도 된다는 허
락마저 거둘 건가요 
그대 발에 매달려 
울고 있는 나를 봐도 
그대로 그만 그 걸음 
멈출 순 없나요 이젠 

다시 한번만 내게 줄 
기횐 없을까요 
나를 사랑할 시간 없나요 
너무 지겹다고 두 손으로 
날 밀어내지만 
그대 없이 단 하루도 못사는데 

제발 제발 제발 제발 제발 
처음부터 잔인한 그대였나요 

나를 버릴 건가요 
난 아닌건가요 
사랑해도 된다는 
허락마저 거둘건가요 
그대 발에 매달려 
울고 있는 나를 봐도 
그대로 그만 그 걸음 
멈출 순 없나요 제발"
삭제,이승기,"헤어진 다음날 네 목소리 없이
아침에 혼자 눈을 뜨게 된 거야
실감이 안나 전화기를 켜보니
네 사진은 우리 둘 사진은
그대로 있는데 여기 있는데
어떡해 벌써 보고 싶은데
이젠 지워야겠지 모두 지워야겠지
웃는 너의 사진을 행복한 우리 사진을
한 장씩 너를 지울 때마다 가슴이 아려와
너의 사진이 점점 흐려져
사진 속 너를 불러도 보고 너를 만져도 보고
너무 잔인한 일이야 너를 지우는 일
그대로 있는데 웃고 있는데
사진 속 네가 웃고 있는데
이땐 행복했나봐 이땐 몰랐었나봐
우리 좋았었는데 우리 좋았을 텐데
한 장씩 너를 지울 때마다 가슴이 아려와
너의 사진이 점점 흐려져
사진 속 너를 불러도 보고 너를 만져도 보고
너무 잔인한 일이야 너를 지우는 일

이젠 눈 감고 널 지워
어차피 우린 아닌 거잖아
이젠 눈 감고 널 지워
마지막 사진 한 장 뿐
마지막 너의 얼굴이 보여 너무 아름다워요
이제 다시는 볼 수 없음에
한 번 더 너를 불러도 보고 너를 만져도 보고
너무 잔인한 일이지만은 널 지웠어"
그리고 안녕,이승기,"작은 너의 입술이 첨 내게 했던 말
안녕이란 그 말이 참 듣기 좋더라
우리가 시작이 된 것 같아
우리가 우리가 된 것 같아
너를 집에 데려다주고
돌아 오는 그 길에
설레게 한 그 말이
이젠 Good-bye Good-bye
안녕 안녕 안녕이라는 말
끝이란 건 아니야
같은 하늘 아래 있으니까
안녕 안녕 안녕 말을 하지만
나의 가슴속엔 
너만 너만 꼭 너만 있을 테니까
짧은 시간이었지만 추억은 많더라
한결같은 사랑은 늘 감동이더라
오늘이 마지막은 아니야
알겠니 그러니깐 울지마
너는 세상 어디 있어도
찾아갈 수 있으니
아무 걱정하지마
잠시 Good-bye Good-bye

안녕 안녕 안녕이라는 말
끝이란 건 아니야
같은 하늘 아래 있으니까
안녕 안녕 안녕 말을 하지만
나의 가슴속엔 
너만 너만 꼭 너만 있을 테니까
날 잊지마 날 잊지마 날 잊지마
날 잊지마 날 잊지마
내가 없는 봄이 지나도
안녕 안녕 안녕 말 하지만
이 마음은 언제나
너를 닮은 꽃을 피울 거야
사랑 사랑 사랑한다는 그 말
다른 사람 아닌
너만 너만 꼭 너만 듣게 될 거야"
친구잖아,이승기,"울고 있는 네 어깨를 감싸려다 손을 내려놓고 말았어
친구잖아 친구잖아 친구잖아 난
어차피 너에게 난 그냥 좋은 친구잖아

너를 아프게 한다는 그 녀석을 찾아가 때리고 싶었지만
못하잖아 못하잖아 못하잖아 난
그래 봤자 너의 친구 이상은 난 안 되니까

너를 왈칵 안고 입술을 꼭 맞추고 놀라는 널 달래며 오 널
행복하게 할 사람은 나라고
말하고 싶지만 주먹을 꽉 쥐지만 결국엔 말 못해 난 오 난
비겁하게 내 가슴에 핑계를 대 친구잖아
뻔 한 너의 거절이 난 무서워서 친구조차 못 할 것 같아서 
사랑해 널 사랑해 널 사랑해 널 난
그 한마디 너에게 전하고 싶은 말을 숨겨

너를 왈칵 안고 입술을 꼭 맞추고 놀라는 널 달래며 오 널
행복하게 할 사람은 나라고
말하고 싶지만 주먹을 꽉 쥐지만 결국엔 말 못해 난 오 난
비겁하게 내 가슴에 핑계를 대

하루만 더 기다리면 나를 혹시 봐 주진 않을까
우는 너를 볼 때마다 가슴 터질 듯 열이 받아 울어

네가 아픈 만큼 내 맘도 아프지만 눈물을 삼키지 만 오 난
한걸음도 더는 네 곁에 못가
친구라는 말로 내 맘을 속이면서 바보처럼 울면서 계속
겉으로만 좋은 사람처럼 말해 친구잖아"
숲,이승기,"한참을 걷다보니
언덕 아래 나무 그늘 사이로
시간이 한 겹 또 쌓여가네
너의 목소리가 들려오며

어딘가에, 우리가 함께 웃던 날이
저 어딘가에, 우리가 아파했던 날이
아직 여기 남아있는 흔적이
우리 사랑했던 날들에
끝나지 않았다는 걸 말해

한참을 걷다보니
언덕 아래 나무 그늘 사이로
시간이 한 겹 또 쌓여가네
너의 목소리가 들려오며

어딘가에, 우리가 함께 웃던 날이
저 어딘가에, 우리가 아파했던 날이
아직 여기 남아있는 흔적이
우리 사랑했던 날들에
끝나지 않았다는 걸 

어딘가에, 우리가 함께 웃던 날이
저 어딘가에, 우리가 아파했던 날이
아직 여기 남아있는 흔적이
우리 사랑했던 날들에
끝나지 않았다는 걸 
나는 너에게로 간다
아름다운 계절들 사이로
때론 행복했던 날들이
스쳐가는 하루에 미안하지 않게

어딘가에, 우리가 함께 웃던 날이
저 어딘가에, 우리가 아파했던 날이
아직 여기 남아있는 흔적이
우리 사랑했던 날들에
끝나지 않았다는 걸 말해"
나 군대 간다,이승기,"머리를 자르고 집을 나서는 길
마중 온 너에게 웃음 지어 본다
네 작은 어깨를 포근히 안고서 
눈물 꾹 참고서 너를 위로한다

나 군대간다 담담히 뱉은 말
잠시뿐이야 곧 돌아올 거야
기다리란 그 말 뒤로한 채
사랑한다 사랑한다 이 말만 남긴다

보고 싶을 거야 참 그리울 거야
널 위로하려던 내가 눈물 나서 
아무 말 못하고 그저 바라본다
그리울 네 얼굴 한 번 더 새긴다

나 군대간다 담담히 뱉은 말
잠시뿐이야 곧 돌아올 거야
기다리란 그 말 뒤로한 채
사랑한다 사랑한다 이 말만 남긴다

나 군대간다 담담히 뱉은 말
잠시뿐이야 곧 돌아올 거야
기다리란 그 말 뒤로한 채
사랑한다 사랑한다 이 말만 남긴다

사랑한다 사랑한다 이말만 남긴다"
