title,singer,lyrics
한참 지나서,백지영,"마주보며 나누던 얘기들 우리둘만 알았던 얘기들
지울순없나봐 버릴순없나봐 잊지못하나봐
오랜만에 둘러본 거리들 

이길을 지날때면 좋아했던 기억이 
자꾸 떠올라서 발길을 멈춘다
한참 지나서 나 지금여기 왔어 
그때가 그리워서 모른체 살아도 생각나더라
 
그런 너라서 자꾸눈에 밟혀서 
함께 보낸 시간들 추억들도 별처럼 쏟아지는데 넌 어떠니
행복해만 보이는 사람들 
나만 혼자 외로이 남은 것만같아서
아닌 척해봐도 니생각이난다
 
한참지나서 나 지금여기 왔어 
그때가 그리워서 모른체 살아도 생각나더라
그런 너라서 자꾸눈에 밟혀서 
함께 보낸 시간들 추억들도 별처럼 쏟아지는데 눈물이나
여기서널 기다리면 볼수있을까
 
그땐말해줄수있을까 이런내 마음을
보고싶어서 더보고싶어져서 
그런 나라서 난 너밖에 몰라서 
너없이살다보니 모든게 후회로 가득하더라 
니가없어서 허전한게 더 많아서 
오늘도 발걸음은 이자리가 그리워 가지못하고 불러본다"
나쁜사람,백지영,"아프게도 새겨 뒀네요
나를 재우던 따스한 손길
얼마나 더 고단 할까요
다 잊은 척 잊고 산다는 게
기억이 참 밉죠
매일 괜찮다는데도 비 오듯 흘러요
그대만 몰랐죠 이미 둘이 되어 살지 못 하는 나
여태껏 그리워 그리워서
못 이긴 척 울고 있는 나를 아실까
미칠 듯 보고파요
쉬어가듯 잠시 다녀간 그 사람..

<간주중>

아무것 없네요 겨우 뒤적이던 추억 하나도 태우니
시간만 덧없죠 왜 난 도무지 잊을 수가 없는지
여태껏 그리워 그리워서
못 이긴 척 울고 있는 나를 아실까
미칠 듯 보고파요
쉬어가듯 잠시 다녀간 그 사람..
날 떠난 기억들 모두 제발요
한번만 다시 와요
애원하면 들은 척이나 할까요
알지만 어떡해요
나 같은 건 쉬웠던 나쁜 그 사람.."
Sad Salsa,백지영,"이렇게 끝내야만 하나 깊어진 나의 사랑을
그대의 숨결로만 자라난 내 사랑인데
이렇게 그대 돌아서면 다시는 볼 수 없는데
어떻게 해야 하는지도 모른 채 자꾸 눈물만
가지 말라고  가지 말라고 
한 마디 말이라도 해야 할 텐데
함께 했었던 시간 속에서 
어떤 걸 제일 먼저 잊어야할지 모르는데
이젠 어떻게 살아야하나 온 몸 가득 남겨진 사랑을
이젠 다가올 사랑은 없어 그대 남긴 상처 때문에
이렇게 끝낼 수는 없어 그대를 보낼 순 없어
그대를 잊어야 할 이유라도 만들어 줘
멈춰 버린 시간 속에 쌓여만 가는 그리움
그대가 없는 나의 모습 그대가 더 잘 알텐데
잠깐일 거야 돌아올 거야 그대도 나 아니면 안될 거라고
알게 될 거야 우리 사랑이 그렇게 쉽게 끝낼 수 없다는 걸 
그렇게 날 위로했지만
이미 그대는 저 만큼 멀리 날 등진 채 떠나고 있잖아
이젠 목마른 보고픔으로 기다릴게 다시 그대를 
이제 나 없는 그대의 모습 행복하길 기도 했었지만
나의 마지막 기도는 항상 그대 사랑 내가 되길"
그대의 마음,백지영,"하루해가 지고 나면
울고 웃는 사람 이야기
술잔 앞에 모인 그대들의 얼굴이
오늘따라 아름다워요

힘든 하루를 걷다 보면
가끔 울고 싶기도 하고
혼자 인 듯 해도 
우린 알 수 있어요

그대의 마음 그대의 마음 그대의 마음

그렇게 살아가는 걸
서로 어깨에 기댄 채로
믿고 기다려준 그대가 없었다면
하루인들 견뎌냈을까

포기하고 싶기도 했지
너무 높은 벽에 부딪혀
넓은 바다에 홀로 버려진 것처럼
나만 빼고 모두 흘러갔지

가슴 시린 사랑을 했지
마치 영원히 살 것처럼
한 순간이라도 기억할 수 있다면

그대의 마음 그대의 마음 그대의 마음

그렇게 살아가는 걸
서로 어깨에 기댄 채로
믿고 기다려준 그대가 없었다면
하루인들 견뎌냈을까
 
그렇게 살아가는 걸
서로 어깨에 기댄 채로
믿고 기다려준 그대가 없었다면
하루인들 견뎌냈을까

하루해가 지고 나면
울고 웃는 사람 이야기
듣는 것만으로 우린 알 수 있어요
그대의 마음 그대의 마음 그대의 마음"
보통,백지영,"보통 남자를 만나 보통 사랑을 하고
보통 같은 집에서 보통 같은 아이와
보통만큼만 아프고 보통만큼만 기쁘고
행복할 때도 불행할 때도 보통처럼만 나 살고 싶었는데

어쩌다가 하필 특별히 나쁜 나쁜 너를 만나서
남들처럼 보통만큼도 사랑 받지도 못하고
곁에 있을 때도 혼자 같아서 눈물 마르는 날 없게 하더니
떠난 뒤에도 왜 이렇게 괴롭혀
보통만도 못한 사람
 
뭐 어려운 거라고 보통 사랑하는 게
보통 여자들처럼 사랑 받고 사는 게
내리 주고 또 더 줘도 그만큼 더 멀어지는
특별한 만큼 특별한 값 하는 너 같은 사람 원한 적 없었는데

어쩌다가 하필 특별히 나쁜 나쁜 너를 만나서
남들처럼 보통만큼도 사랑 받지도 못하고
곁에 있을 때도 혼자 같아서 눈물 마르는 날 없게 하더니
떠난 뒤에도 왜 이렇게 괴롭혀
보통만도 못한 사람

이렇게 아픈 게 보통일 거라고
남들도 나처럼 똑같이 아플 거라고
나만 특별할 리 없다고 믿어보려 해도 
이렇게 아픈 게 어떻게 보통일 수 있어


보통이면 정말 충분하다고 보통만 해달라고
남들처럼 보통만큼만 사랑해주면 된다고
그게 뭐가 그리 어려운 건지 
맨날 내 가슴 다 찢어놓더니
떠난 뒤에도 왜 이렇게 괴롭혀
보통만도 못한 사람"
잊지말아요,백지영,"우리 서로 사랑했는데
우리 이제 헤어지네요
같은 하늘 다른 곳에 있어도
부디 나를 잊지 말아요

차가운 바람이 손끝에 스치면
들려오는 그대 웃음소리
내 얼굴 비치던 그대 두눈이 
그리워 외로워 울고 또 울어요

입술이 굳어버려서
말하지 못했던 그 말 
우리 서로 사랑했는데
우리 이제 헤어지네요
같은 하늘 다른 곳에 있어도
부디 나를 잊지 말아요

눈물이 입을 가려서 
말하지 못했던 그 말
우리 서로 사랑했는데
우리 이제 헤어지네요
같은 하늘 다른 곳에 있어도
부디 나를 잊지 말아요

혹시 알고 있나요
뒤돌아서 가슴 쥐고 그댈 보내주던 그사람
그 사람이 바로 나예요
그 사람을 사랑해줘요
같은 하늘 다른 곳에 있어도 
언젠가는 돌아와줘요

우리 서로 사랑했는데
우리 이제 헤어지네요
같은 하늘 다른 곳에 있어도
부디 나를 잊지 말아요"
우리가,백지영,"손이 시리 던 그 밤도 두 입 김 만으로
참 마냥 따스했던 우리가

그 늦은 밤 마지막 버스 안에서
지친 몸을 서로에 기댄 채 꿈을 꾸던 우리가

이렇게 햇살 좋은 날 따스한 오후에
서로의 마음을 할퀴고 있네요

험한 말로 손톱을 세우고서
정말 두 번 다신 안 볼 것처럼 싸우고

이런 사랑 따 윈 버릴 것처럼

그토록 사랑했던 우리가 왜 우리가 왜 우리가
꼭 이래야만 하나요 왜 우리가 왜 우리가
이렇게 변한 건가요
원래 못됐던 사람들처럼

한없이 아껴주던 우리가 왜 우리가 왜 우리가
헤어지려고 하나요 왜 우리가 왜 우리가
자꾸만 변해 가나요
그 아름답던 우린 없나요

늘 같은 곳을 꿈꾸며
함께 걷던 시간이 멈추려 하네

둘이면 행복했던 우리가 왜 우리가 왜 우리가
헤어져야만 하나요 왜 우리가 왜 우리가
이렇게 변한 건가요
그 아름답던 우린 없나요

참 마냥 좋았었던 우리가 왜 우리가 왜
왜 우리가 왜 우리가 자꾸만 변해 가나요
그 아름답던 그때의 우리를

꼭 기억 해내요 지금이 아니면
또 이런 사랑 없을 걸"
싫다,백지영,"못됐다 어쩜 이렇게 아픈 상처만 남기고 떠나니
돌아서는 널 멍하니 잡지 못하고 
사랑했던 지난 추억이 스쳐 지나간다

흐르는 눈물이 널 부른다
소중했던 기억들이 저 하늘에 번진다

싫다 니가 없는 나 싫다 내가 없는 너
꺼지는 불빛들 속에 난 아직 그 자리에 있다
싫다 바라는 내가 싫다 사랑한 내가
세상 모든 사랑도 잊혀 질 우리도

긴 한숨속에 조용히 눈을 감으니
들려오는 너의 목소리 이내 흩어진다

떨리는 가슴이 널 부른다
소중했던 기억들을 저 하늘에 던진다

싫다 니가 없는 나 싫다 내가 없는 너
꺼지는 불빛들 속에 난 아직 그 자리에 있다
싫다 바라는 내가 싫다 사랑한 내가 
세상 모든 사랑도 잊혀 질 우리도 

어떻게 내가 어떻게 너를 지울까 

싫다 니가 없는 나 싫다 내가 없는 너 
돌아오길 바라는 널 놓지 못하는 내가 싫다"
Love Is Over,백지영,"흐려진 하늘 
먹구름 사이로
쏟아지는 저 빗물
내 볼 위로 내리면         
참아왔었던 눈물이 터져 
이제는 끝이겠지
이제는

Love is over 
Love is over 
Love is over 
내 맘을 때려
가슴속에 멍이 들어도
끝인 걸

무슨 말로도 
위로 할 수 없어     
내 가슴이 망가져 
우두커니 이곳에
언제쯤이면 놓을 수 있을까 
미련한 이 기다림
지겨워

Love is over 
Love is over 
Love is over 
내 맘을 때려 
가슴속에 멍이 들어도
끝인 걸

점점 어두워지는 
쓸쓸한 이 길 위에
길어진 그림자 
갈 곳이 없나봐

Love is over 
Love is over 
Love is over 
내 맘을 때려 
가슴속에 멍이 들어도
끝이야"
봄비,백지영,"사랑은 봄비처럼 다가와 
촉촉하게 날 흠뻑 적신다
얼어붙어 있던 내 가슴을 
소리도 없이 녹이며 날 깨운다

달다 
아련한 느낌 설레이는 맘 
지금까지 난 알지 못했던 사랑인가봐
사랑은 처음처럼 날 다시
태어날 수 있게 만든다
비가 내린다 오늘도 또 내일도
너를 닮은 비가 내려 온다

달다 
아련한 느낌 감춰왔던 맘
사랑을 알고 느낄 수 있음에
나 너에게 정말 감사해

사랑은 처음처럼 날 다시
태어날 수 있게 만든다
나는 웃는다 오늘도 또 내일도 
그려본다 널 느껴본다

봄비가 내리던 그 날 
언제나 네 향기로 가득했던 날
나의 사랑은 그렇게 시간을 거슬러
운명처럼 봄비가 되어 온다"
Good Boy (Feat. 용준형 of 비스트),백지영,"내 말도 잘도 듣는 Good Boy 
시키는 건 모두 척척 잘도 해
말썽 피면 바로 bad boy
칭찬해주면 점점 기어올라

그러던 니가 잘해주니까
여기가 어디라고 온갖 재주부려 (헐~)
오오오오 오 mama mama boy
잔머리 굴리다가 한 순간 너도 끝이야

사랑은 독해 나 원래 독해 
여자를 쉽게 봤다간 결국 니가 당해
오냐 오냐 했더니 잘한다 잘한다 했더니
정말 진짠 줄 알어 어 어 어
사랑에 미친 너에게 닥친 뻔한 사랑의 결말

거칠어진 말투(지 멋에 터프가이)
말마다 거짓말뿐 (얼굴도 안 변하고)
내 손바닥 위에 넌 넌 놀아나
누굴 또 속이려고 (어리광 피우지마)

그러던 니가 잘해주니깐
여기가 어디라고 온갖 재주부려 (헐~)
오오오오 오 mama mama boy
잔머리 굴리다가 한 순간 너도 끝이야

사랑은 독해 나 원래 독해 
여자를 쉽게 봤다간 결국 니가 당해
오냐 오냐 했더니 잘한다 잘한다 했더니
정말 진짠 줄 알어 어 어 어

날 들었다 놨다 니 맘대로 또 왔다 
I'm not your mama  이 거지같은 드라마
날 들었다 놨다 니 맘대로 또 왔다 
I'm not your mama  이 거지같은 드라마
드라마 드라마

I hate this love game
I treat you like a queen
근데 넌 왜 내 주인이 됐니
항상 너는 되고 난 안돼
난 밀리고 넌 밀기만 해

어리다고 좀 말하지마
니 하는 짓이 참 어리잖아
What you say blah blah blah blah~
oh mama oh mama boy~ 
네가 아주 잘 깎아 놓은 
틀에 맞춰진 난 puzzle
사춘긴 지난 것 같은데 유치해 그만 좀 짖어대
내 발 밑에 너란 살얼음 이젠 좀 지치거든
허 참 잘해주니까 주인을 물어 You better run 

사랑은 독해 나 원래 독해 
여자를 쉽게 봤다간 결국 니가 당해
오냐 오냐 했더니 잘한다 잘한다 했더니
정말 진짠 줄 알어 어 어 어
너도 똑같애 나도 참 딱해
너 같은 놈 믿고 맘 준 내가 더 불쌍해
오냐 오냐 했더니 잘한다 잘한다 했더니
정말 진짠 줄 알어 어 어 어

날 들었다 놨다 니 맘대로 또 왔다 
I'm not your mama  이 거지같은 드라마 
날 들었다 놨다 니 맘대로 또 왔다 
I'm not your mama  이 거지같은 드라마
드라마 드라마"
그남자,백지영,"한 남자가 그대를 사랑합니다 
그 남자는 열심히 사랑합니다 
매일 그림자처럼 그대를 따라다니며 
그 남자는 웃으며 울고있어요 

얼마나 얼마나 더 너를 이렇게 바라만 보며 혼자 
이 바람같은 사랑 이 거지같은 사랑 
계속해야 니가 나를 사랑 하겠니 

조금만 가까이 와 
조금만 한발 다가가면 두 발 도망가는 
널 사랑하는 난 지금도 옆에 있어 
그 남잔 웁니다 

그 남자는 성격이 소심합니다 
그래서 웃는 법을 배웠답니다 
친한 친구에게도 못하는 얘기가 많은 
그 남자의 마음은 눈물투성이 

그래서 그 남자는 그댈 널 사랑 했데요 똑같아서 
또 하나같은 바보 또 하나같은 바보 
한번 나를 안아주고 가면 안돼요 

난 사랑받고 싶어 
그대여 매일 속으로만 가슴 속으로만 
소리를 지르며 그 남자는 오늘도 
그 옆에 있대요 

그 남자가 나라는 걸 아나요 
알면서도 이러는 건 아니죠 
모를꺼야 그댄 바보니까 

얼마나 얼마나 더 너를 이렇게 바라만 보며 혼자 
이 바보같은 사랑 이 거지같은 사랑 
계속해야 니가 나를 사랑 하겠니 

조금만 가까이 와 
조금만 한발 다가가면 두 발 도망가는 
널 사랑하는 난 지금도 옆에 있어 
그 남잔 웁니다 "
작은바램,백지영,"난 알고 있어요 무슨 애길 하려 하시는지 
어서 말을 하세요 우리 이젠 헤어지게 된 거라고 

왜 나의 눈빛조차도 
피하려 하시는지 이미 모든걸 알고 있는데 
그러니 날 위해 변명하려고 애쓰지는 마요 
나보다 더 그대가 더 힘들 테니까 

꼭 날 떠나셔야 한다면 
그냥 한번만 웃어 주세요 
슬픈 눈물로 떠나가시면 그대 기억이 
모두 눈물로만 될테니 
혼자 되어도 항상 눈물로만 살테니 

참 그대 고마웠어요 
그대가 내게 주신 사랑만으로 행복했으니 
그대가 떠난 후 혼자되는 날 걱정은 마요 
그대 내게 남겨 주신 추억 있으니 

그대 내 작은 바램 있다면 
향기만큼은 기억해 줘요 
아주 먼 훗날 우리 우연히 스치게 되도 
나의 모습 대신할 테니.. 

꼭 날떠나셔야 한다면
그냥 한번만 웃어 주세요
슬픈 눈물로 떠나가시면 
혼자되어도 항상 눈물로만 살테니.."
귀로,백지영,"화려한 불빛으로
그 뒷모습만 보이며
안녕이란 말도 없이
사라진 그대
쉽게 흘려진 눈물
눈가에 가득히 고여
거리는 온통 투명한
유리알 속
그대 따뜻한 손이라도
잡아볼 수만 있었다면
아직은 그대의 온기 남아
있겠지만
비바람이 부는 길가에
홀로 애태우는 이자리
두뺨엔 비바람만 차게
부는데
사랑한단 말은 못해도
안녕이란 말은 해야지 우
아무말도 없이 떠나간
그대가 정말 미워요

그대 따뜻한 손이라도
잡아볼 수만 있었다면
아직은 그대의 온기 남아
있겠지만
비바람이 부는 길가에
홀로 애태우는 이자리
두뺨엔 비바람만 차게
부는데
사랑한단 말은 못해도
안녕이란 말은 해야지 우
아무말도 없이 떠나간
그대가 정말 미워요
사랑한단 말은 못해도
안녕이란 말은 해야지 우
아무말도 없이 떠나간
그대가 정말 미워요"
봄비 (Acoustic Ver.),백지영,"사랑은 봄비처럼 다가와 
촉촉하게 날 흠뻑 적신다
얼어붙어 있던 내 가슴을 
소리도 없이 녹이며 날 깨운다

달다 
아련한 느낌 설레이는 맘 
지금까지 난 알지 못했던 사랑인가봐
사랑은 처음처럼 날 다시
태어날 수 있게 만든다
비가 내린다 오늘도 또 내일도
너를 닮은 비가 내려 온다

달다 
아련한 느낌 감춰왔던 맘
사랑을 알고 느낄 수 있음에
나 너에게 정말 감사해

봄비가 내리던 그 날 
언제나 네 향기로 가득했던 날
나의 사랑은 그렇게 시간을 거슬러
운명처럼 봄비가 되어 온다

너를 닮은 비가 내려 온다"
