title,singer,lyrics
Love poem,아이유(IU),"누구를 위해 누군가 
기도하고 있나 봐

숨죽여 쓴 사랑시가
낮게 들리는 듯해

너에게로 선명히 날아가
늦지 않게 자리에 닿기를

I’ll be there 홀로 걷는 너의 뒤에
Singing till the end 그치지 않을 이 노래
아주 잠시만 귀 기울여 봐
유난히 긴 밤을 걷는 널 위해 부를게

또 한 번 너의 세상에
별이 지고 있나 봐 

숨죽여 삼킨 눈물이
여기 흐르는 듯해

할 말을 잃어 고요한 마음에
기억처럼 들려오는 목소리

I’ll be there 홀로 걷는 너의 뒤에
Singing till the end 그치지 않을 이 노래
아주 커다란 숨을 쉬어 봐
소리 내 우는 법을 잊은 널 위해 부를게

(다시 걸어갈 수 있도록) 
부를게
(다시 사랑할 수 있도록)

Here i am 지켜봐 나를, 난 절대
Singing till the end 멈추지 않아 이 노래 
너의 긴 밤이 끝나는 그날 
고개를 들어 바라본 그곳에 있을게 "
에필로그,아이유(IU),"나를 알게 되어서 기뻤는지
나를 사랑해서 좋았었는지
우릴 위해 불렀던 지나간 노래들이
여전히 위로가 되는지 

당신이 이 모든 질문들에
‘그렇다’ 고 대답해준다면
그것만으로 끄덕이게 되는 나의 삶이란
오, 충분히 의미 있지요

내 맘에 아무 의문이 없어 난
이렇게 흘러가요
어디에도 없지만 어느 곳에나 있겠죠
가능하리라 믿어요

짧지 않은 나와의 기억들이
조금은 당신을 웃게 하는지
삶의 어느 지점에 우리가 함께였음이
여전히 자랑이 되는지

멋쩍은 이 모든 질문들에
‘그렇다’ 고 대답해준다면
그것만으로 글썽이게 되는 나의 삶이란
오, 모르겠죠 어찌나 바라던 결말인지요

내 맘에 아무 의문이 없어 난
이 다음으로 가요
툭툭 살다보면은 또 만나게 될 거예요
그러리라고 믿어요 

이 밤에 아무 미련이 없어 난
깊은 잠에 들어요
어떤 꿈을 꿨는지 들려줄 날 오겠지요
들어줄 거지요?"
금요일에 만나요 (Feat. 장이정 of HISTORY),아이유(IU),"월요일엔 아마 바쁘지 않을까
화요일도 성급해 보이지 안 그래
수요일은 뭔가 어정쩡한 느낌
목요일은 그냥 내가 왠지 싫어

우~ 이번 주 금요일
우~ 금요일에 시간 어때요

주말까지 기다리긴 힘들어
시간아 달려라 시계를 더 보채고 싶지만 (mind control)

일분 일초가 달콤해
이 남자 도대체 뭐야
사랑에 빠지지 않곤 못 배기겠어
온 종일 내 맘은 저기 시계바늘 위에 올라타
한 칸씩 그대에게 더 가까이

우~ 이번 주 금요일
우~ 금요일에 시간 어때요
딱히 보고 싶은 영화는 없지만
딱히 먹고 싶은 메뉴는 없지만

주말까지 기다리긴 힘들어
시간아 달려라 시계를 더 보채고 싶지만 (mind control)

일분 일초가 달콤해
이 남자 도대체 뭐야
사랑에 빠지지 않곤 못 배기겠어
온 종일 내 맘은 저기 시계바늘 위에 올라타
한 칸씩 그대에게 더 가까이

나 뭔가에 홀린 것 같아
이 여잔 도대체 뭐야
사랑해주지 않고는 못 배기겠어
돌아오는 이번 주 금요일에 만나요
그 날 내 맘을 더 가져가줘요

더 가까이 더 가까이 와요 더 가까이"
빈 컵 (Empty Cup),아이유(IU),"창백한 눈으로 날 바라보는
넌 변함 없이 빛나
날 미치게 하던 그 눈을 더이상
사랑하지 않을 뿐야 

아, 미안

억지로 내 맘을 돌려보려고
애쓰고 싶지가 않아 

I’m sick of your love
Sick of your love
Sick of your all 

우리를 삼키는
따분함이 싫어 

Too fed up with us
Fed up with us
Fed up with all 

마음대로 나를
비난하고 할퀴어

타오르던 감정은
부스러기들로 남아
이런 가볍기도 하지
겨우 이게 다였나 봐

I’m sick of your love
Sick of your love
Sick of your all 

헤어짐을 미루는
익숙함이 싫어 

Too fed up with us
Fed up with us
Fed up with all

얼마든지 나를
미워하고 할퀴어

Sorry, I’m sick of your love
I’m sick of your love 
Too sick of your love 
I’m sick and tired of your all
Sick of this love 
Just fed up with us and our love
Sick of your love
Just sick of this love
 "
마음을 드려요,아이유(IU),"당신에게 드릴 게 없어서
나의 마음을 드려요
그대에게 받은 게 많아서
표현을 다 할 수가 없어요

나지막한 인사에
수많은 내 마음 고이 담아
그대에게로 건네면
내 마음 조금 알까요

어떤 이유로 만나
나와 사랑을 하고
어떤 이유로 내게 와
함께 있어준 당신

부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길

어떤 소식 보다 더
애타게 기다려지는 그대
엇갈리지 않게 여기
기다릴게요

눌러 적은 편지에
수많은 그리움 고이 담아
그대 내게로 올 때면
그 손에 쥐어줄게요

어떤 이유로 만나
나와 사랑을 하고
어떤 이유로 내게 와
함께 있어준 당신

부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길

네 번의 모든 계절들과
열두 달의 시간을 너와
숨이 차게 매일
사랑하며 함께 할게

어떤 이유로 만나
우리 사랑을 했던
지금 이 순간처럼
매일 바라보며
애써주기를

부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길

부디 
추억만 남지 않길 너완 "
팔레트 (Feat. G-DRAGON),아이유(IU),"이상하게도 요즘엔 
그냥 쉬운 게 좋아
하긴 그래도 여전히 
코린 음악은 좋더라
Hot Pink보다 
진한 보라색을 더 좋아해
또 뭐더라 단추 있는 
Pajamas, Lipstick 
좀 짓궂은 장난들 

I like it. I'm twenty five
날 좋아하는 거 알아
I got this. I'm truly fine
이제 조금 알 것 같아 날

긴 머리보다 
반듯이 자른 단발이 좋아
하긴 그래도 
좋은 날 부를 땐 참 예뻤더라
오 왜 그럴까 
조금 촌스러운 걸 좋아해
그림보다 빼곡히 채운 
Palette, 일기, 잠들었던 시간들

I like it. I'm twenty five
날 미워하는 거 알아
I got this. I'm truly fine
이제 조금 알 것 같아 날

어려서 모든 게 어려워
잔소리에, '매' 서러워
꾸중만 듣던 철부지, '애'
겨우 스무고개 넘어
기쁨도 잠시 어머?!
아프니까 웬 청춘이래

지은아 오빠는 말이야 
지금 막 서른인데,
나는 절대로 아니야 
근데 막 어른이 돼
아직도 한참 멀었는데
너보다 다섯 살 밖에 안 먹었는데
스물 위, 서른 아래. 
'고맘때' Right there
애도 어른도 아닌 나이 때
그저 '나'일 때
가장 찬란하게 빛이 나
어둠이 드리워질 때도 겁내지 마
너무 아름다워서 꽃잎 활짝 펴서
언제나 사랑받는 아이. YOU

Palette, 일기, 잠들었던 시간들
I like it. I'm twenty five
날 좋아하는 거 알아
I got this. I'm truly fine
이제 조금 알 것 같아 날
(아직 할 말이 많아)

I like it. I'm twenty five
날 미워하는 거 알아
I got this. I've truly found
이제 조금 알 것 같아 날"
너의 의미 (Feat. 김창완),아이유(IU),"너의 그 한 마디 말도 그 웃음도
나에겐 커다란 의미 

너의 그 작은 눈빛도
쓸쓸한 뒷모습도 나에겐 힘겨운 약속

너의 모든 것은 내게로 와
풀리지 않는 수수께끼가 되네

슬픔은 간이역에 코스모스로 피고
스쳐 불어온 넌 향긋한 바람

나 이제 뭉게구름 위에 성을 짓고
널 향해 창을 내리 바람 드는 창을

너의 그 한 마디 말도 그 웃음도
나에겐 커다란 의미
너의 그 작은 눈빛도
쓸쓸한 뒷모습도 나에겐 힘겨운 약속

너의 모든 것은 내게로 와
풀리지 않는 수수께끼가 되네

슬픔은 간이역에 코스모스로 피고
스쳐 불어온 넌 향긋한 바람
나 이제 뭉게구름 위에 성을 짓고
널 향해 창을 내리 바람 드는 창을

슬픔은 간이역에 코스모스로 피고
스쳐 불어온 넌 향긋한 바람
나 이제 뭉게구름 위에 성을 짓고
널 향해 창을 내리 바람 드는 창을

너의 그 한 마디 말도 그 웃음도
나에겐 커다란 의미
너의 그 작은 눈빛도
쓸쓸한 뒷모습도 나에겐 힘겨운 약속"
unlucky,아이유(IU),"기를 쓰고 사랑해야 하는 건 아냐
하루 정도는 행복하지 않아도 괜찮아
그럼에도 역시 완벽하군 나의 여인 um

여전히 무수한 빈칸들이 있지
끝없이 헤맬 듯해
풀리지 않는 얄미운 숙제들 사이로

마치 하루하루가 
잘 짜여진 장난 같아 
달릴수록 내게서 달아나 

Just life, we’re still good without luck
길을 잃어도 계속 또각또각 또 가볍게 걸어
(Take your time)
There’s no right 실은 모두가 울고 싶을지 몰라
슬퍼지고 싶지 않아서
화내는지도 몰라

여전히 무수한 질문들이 있지
이번에도 틀린 듯해
아주 사소한 토씨 하나의 차이로 

마치 하루하루가 
삐뚤은 동그라미 같아
도망쳐도 여기로 돌아와

Just life we’re still good without luck
비틀거려도 계속 또박또박 똑바르게 걸어
(Take your time)
There’s no right 때론 모두가 외로운지도 몰라
지워지고 싶지 않아서 
악쓰는지도 몰라 

(Lalalala la la i love ma days)
I know that life is sometimes so mean
(Lalalala la la i love ma days)
It is true. So I’m trying

난 나의 보폭으로 갈게 
불안해 돌아보면서도 
별 큰일 없이 지나온 언제나처럼 
이번에도 그래 볼게 음 

Just life we’re still cool without luck
길을 잃어도 계속 또각또각 또 가볍게 걸어
There’s no right 실은 모두가 모르는지도 몰라
어쩌면 나름대로 더디게 느림보 같은
지금 이대로 괜찮은지도 몰라"
마음,아이유(IU),"툭 웃음이 터지면 그건 너
쿵 내려앉으면은 그건 너
축 머금고 있다면 그건 너
둥 울림이 생긴다면 그건 너

그대를 보며
나는 더운 숨을 쉬어요
아픈 기분이 드는 건
그 때문이겠죠

나를 알아주지 않으셔도 돼요
찾아오지 않으셔도
다만 꺼지지 않는 작은 불빛이
여기 반짝 살아있어요
영영 살아있어요

눈을 떼지 못 해
하루종일 눈이 시려요
슬픈 기분이 드는 건
그 때문이겠죠

제게 대답하지 않으셔도 돼요
달래주지 않으셔도
다만 꺼지지 않는 작은 불빛이
여기 반짝 살아있어요

세상 모든 게 죽고 새로 태어나
다시 늙어갈 때에도

감히 이 마음만은 주름도 없이
여기 반짝 살아있어요
영영 살아있어요
영영 살아있어요"
삐삐,아이유(IU),"Hi there 인사해 호들갑 없이
시작해요 서론 없이

스킨십은 사양할게요 back off back off
이대로 좋아요 balance balance

It's me 나예요 다를 거 없이
요즘엔 뭔가요 내 가십

탐색하는 불빛 scanner scanner
오늘은 몇 점인가요? jealous jealous

쟤는 대체 왜 저런 옷을 좋아한담?
기분을 알 수 없는 저 표정은 뭐람?
태가 달라진 건 아마 스트레스 때문인가?
걱정이야 쟤도 참

Yellow C A R D
이 선 넘으면 침범이야 beep
매너는 여기까지 it's ma ma ma mine
Please keep the la la la line

Hello stuP I D
그 선 넘으면 정색이야 beep
Stop it 거리 유지해 cause we don't know know know know
Comma we don't owe owe owe owe
(anything)

I don't care 당신의 비밀이 뭔지
저마다의 사정 역시
정중히 사양할게요 not my business
이대로 좋아요 talk talkless

Still me 또예요 놀랄 거 없이
I'm sure you're gonna say ""my gosh""

바빠지는 눈빛 checki cheking
매일 틀린 그림 찾기 hash tagging

꼿꼿하게 걷다가 삐끗 넘어질라
다들 수군대는 걸 자긴 아나 몰라
요새 말이 많은 걔랑 어울린다나?
문제야 쟤도 참

Yellow C A R D
이 선 넘으면 침범이야 beep
매너는 여기까지 it's ma ma ma mine
Please keep the la la la line

Hello stuP I D
그 선 넘으면 정색이야 beep
Stop it 거리 유지해 cause we don't know know know know
Comma we don't owe owe owe owe
(anything)

편하게 하지 뭐
어 거기 너 내 말 알아 들어? 어?
I don't believe it

에이 아직 모를 걸
내 말 틀려? 또 나만 나뻐? 어?
I don't believe it

깜빡이 켜 교양이 없어 너 knock knock knock
Enough 더 상대 안 해 block block block block block
잘 모르겠으면 이젠 좀 외워 babe
Repeat repeat
참 쉽지 right

Yellow C A R D
이 선 넘으면 침범이야 beep
매너는 여기까지 it's ma ma ma mine
Please keep the la la la line

Hello stuP I D
그 선 넘으면 정색이야 beep
Stop it 거리 유지해 cause we don't know know know know
Comma we don't owe owe owe owe
(anything)"
좋은 날,아이유(IU),"어쩜 이렇게 하늘은 더 파란건지 
오늘따라 왜 바람은 또 완벽한지 
그냥 모르는척 하나 못들은척 
지워버린척 딴 얘길 시작할까 
아무 말 못하게 입 맞출까 
눈물이 차올라서 고갤 들어 
흐르지 못하게 또 살짝 웃어 
내게 왜 이러는지 무슨 말을 하는지 
오늘 했던 모든 말 저 하늘 위로 
한번도 못했던 말 
울면서 할 줄은 나 몰랐던 말 
나는요 오빠가 좋은걸 어떡해 

새로 바뀐 내 머리가 별로였는지 
입고 나왔던 옷이 실수였던건지 
아직 모르는척 기억 안 나는척 
아무 일없던것처럼 굴어볼까 
그냥 나가자고 얘기할까 
눈물이 차올라서 고갤 들어 
흐르지 못하게 또 살짝 웃어 
내게 왜 이러는지 무슨 말을 하는지 
오늘 했던 모든 말 저 하늘 위로 
한번도 못했던 말 
울면서 할 줄은 나 몰랐던 말 
나는요 오빠가 좋은걸 어떡해
(휴~ 어떡해) 

이런 나를 보고 그런 슬픈 말은 하지 말아요 
철 없는 건지 조금 둔한건지 믿을 수가 없는걸요 

눈물은 나오는데 활짝 웃어 
네 앞을 막고서 막 크게 웃어 
내가 왜 이러는지 부끄럼도 없는지 
자존심은 곱게 접어 하늘 위로 
한 번도 못했던 말 어쩌면 다신 못할 바로 그 말 
나는요 오빠가 좋은걸(아이쿠, 하나 둘) 
I'm in my dream 

(It's too beautiful beautiful day) 
(Make it a good day) 
(Just don't make me cry)
이렇게 좋은 날"
이름에게,아이유(IU),"꿈에서도 그리운 목소리는
이름 불러도 대답을 하지 않아
글썽이는 그 메아리만 돌아와
그 소리를 나 혼자서 들어

깨어질 듯이 차가워도
이번에는 결코 놓지 않을게 
아득히 멀어진 그날의 두 손을

끝없이 길었던 짙고 어두운 밤 사이로
조용히 사라진 네 소원을 알아
오래 기다릴게 반드시 너를 찾을게
보이지 않도록 멀어도 
가자 이 새벽이 끝나는 곳으로

어김없이 내 앞에 선 그 아이는
고개 숙여도 기어이 울지 않아
안쓰러워 손을 뻗으면 달아나
텅 빈 허공을 나 혼자 껴안아

에어질듯이 아파와도
이번에는 결코 잊지 않을게
한참을 외로이 기다린 그 말을

끝없이 길었던 짙고 어두운 밤 사이로
영원히 사라진 네 소원을 알아
오래 기다릴게 반드시 너를 찾을게
보이지 않도록 멀어도 
가자 이 새벽이 끝나는 곳

수없이 잃었던 춥고 모진 날 사이로
조용히 잊혀진 네 이름을 알아 
멈추지 않을게 몇 번 이라도 외칠게
믿을 수 없도록 멀어도
가자 이 새벽이 끝나는 곳으로"
가을 아침,아이유(IU),"이른 아침 작은 새들 노랫소리 들려오면 
언제나 그랬듯 아쉽게 잠을 깬다 
창문 하나 햇살 가득 눈부시게 비쳐오고 
서늘한 냉기에 재채기할까 말까

눈 비비며 빼꼼히 창밖을 내다보니 
삼삼오오 아이들은 재잘대며 학교 가고 
산책 갔다 오시는 아버지의 양손에는 
효과를 알 수 없는 약수가 하나 가득
 
딸각딸각 아침 짓는 어머니의 분주함과 
엉금엉금 냉수 찾는 그 아들의 게으름이 
상큼하고 깨끗한 아침의 향기와 
구수하게 밥 뜸드는 냄새가 어우러진 

가을 아침 내겐 정말 커다란 기쁨이야 
가을 아침 내겐 정말 커다란 행복이야 
응석만 부렸던 내겐 

파란 하늘 바라보며 커다란 숨을 쉬니 
드높은 하늘처럼 내 마음 편해지네
텅 빈 하늘 언제 왔나 고추잠자리 하나가
잠 덜 깬 듯 엉성히 돌기만 비잉비잉

토닥토닥 빨래하는 어머니의 분주함과
동기동기 기타 치는 그 아들의 한가함이
심심하면 쳐대는 괘종시계 종소리와
시끄러운 조카들의 울음소리 어우러진

가을 아침 내겐 정말 커다란 기쁨이야
가을 아침 내겐 정말 커다란 행복이야
응석만 부렸던 내겐

가을 아침 내겐 정말 커다란 기쁨이야
가을 아침 내겐 정말 커다란 행복이야
뜬구름 쫓았던 내겐

이른 아침 작은 새들 노랫소리 들려오면
언제나 그랬듯 아쉽게 잠을 깬다
창문 하나 햇살 가득 눈부시게 비쳐오고
서늘한 냉기에 재채기할까 말까"
스물셋,아이유(IU),"I'm twenty three 
난 수수께끼 (Question)
뭐게요 맞혀봐요
I'm twenty three
틀리지 말기 Because 
난 몹시 예민해요
맞혀봐

한 떨기 스물셋 좀 
아가씨 태가 나네
다 큰 척해도 적당히 믿어줘요

얄미운 스물셋
아직 한참 멀었다 얘 
덜 자란 척해도
대충 속아줘요

난, 그래 확실히 지금이 좋아요 
아냐, 아냐 사실은 때려 치고 싶어요
아 알겠어요 난 사랑이 하고 싶어
아니 돈이나 많이 벌래
맞혀봐

어느 쪽이게?
얼굴만 보면 몰라
속마음과 다른 표정을 짓는 일
아주 간단하거든
어느 쪽이게?
사실은 나도 몰라
애초에 나는 단 한 줄의 
거짓말도 쓴 적이 없거든

여우인 척, 하는 곰인 척, 하는 여우 아니면
아예 다른 거

어느 쪽이게?
뭐든 한 쪽을 골라
색안경 안에 비춰지는 거 뭐 이제 익숙하거든
Check it out

겁나는 게 없어요
엉망으로 굴어도 
사람들은 내게 매일 친절해요

인사하는 저 여자
모퉁이를 돌고도 아직 웃고 있을까
늘 불안해요

난, 영원히 아이로 남고 싶어요
아니, 아니 물기 있는 여자가 될래요
아 정했어요 난 죽은 듯이 살래요
아냐, 다 뒤집어 볼래
맞혀봐

어느 쪽이게?
얼굴만 보면 몰라
속마음과 다른 표정을 짓는 일
아주 간단하거든
어느 쪽이게?
사실은 나도 몰라
애초에 나는 단 한 줄의 
거짓말도 쓴 적이 없거든

여우인 척, 하는 곰인 척, 하는 여우 아니면
아예 다른 거

어느 쪽이게?
뭐든 한 쪽을 골라
색안경 안에 비춰지는 거 뭐 이제 익숙하거든

난 당신 맘에 들고 싶어요
아주 살짝만 얄밉게 해도 돼요?
난 당신 맘에 들고 싶어요
자기 머리 꼭대기 위에서 놀아도 돼요?
맞혀봐

어느 쪽이게?
얼굴만 보면 몰라
속마음과 다른 표정을 짓는 일
아주 간단하거든
어느 쪽이게?
사실은 나도 몰라
애초에 나는 단 한 줄의 
거짓말도 쓴 적이 없거든

여우인 척, 하는 곰인 척, 하는 여우 아니면
아예 다른 거

어느 쪽이게?
뭐든 한 쪽을 골라
색안경 안에 비춰지는 거 뭐 이제 익숙하거든"
하루 끝,아이유(IU),"Monday Better day 
처음처럼 설레이는 그런 날 
Sunday Better day 
종일 너만 생각하는 그런 날 

욕심이 나 우리 사이 요만큼만 더 가까이 
딱 한 발짝 그만큼 더 가까이 
혼잣말이 속삭임이 너도 궁금할 순 있잖아 

네가 좋아서 그래 
나 차가운 척 표정 짓고 있지만 
내 마음은 그게 아닌데 거짓말인데 
바보 같은 네가 난 답답해 

너무 좋아서 그래 
나 시무룩한 얼굴하고 있지만 
또 기다리다 고민만 하다 
흘러가는 하루 끝에서 하는 말 
내가 널 사랑해 

One day Holiday 
혼자 있긴 너무너무 싫은 날 
One day Cloudy day 
울 것처럼 하늘도 찌푸린 날 

눈물이 와 서글픈 내 맘을 닮은 눈물이 와 
꾹 참았다 쏟아지는 내 맘이 
온 하늘에 온 세상에 
그저 슬픈 건 아닐 거야 

네가 좋아서 그래 
나 차가운 척 표정 짓고 있지만 
내 마음은 그게 아닌데 거짓말인데 
바보 같은 네가 난 답답해

너무 좋아서 그래
나 시무룩한 얼굴하고 있지만
또 기다리다 고민만 하다 
흘러가는 하루 끝에서 하는 말 
내가 널 사랑해

내 입술엔 거짓말 
내 눈 속엔 정말 하고픈 말 
맘속에 숨어 있는 말

많이 좋아서 그래 
뒤돌아서 느려진 발걸음을 봐 
널 기다리는 맘인 거잖아 
날 지켜본 너라면 알잖아 

내가 몰라서 그래 
네 마음이 들리게 내게 말해줘 
손 내밀면 될 것 같은데 
망설이는 이유가 나와 같다면 
이제 다가와 줘"
무릎,아이유(IU),"모두 잠드는 밤에
혼자 우두커니 앉아
다 지나버린 오늘을
보내지 못하고서 깨어있어

누굴 기다리나 
아직 할 일이 남아 있었던가
그것도 아니면 돌아가고 싶은
그리운 자리를 떠올리나

무릎을 베고 누우면 
나 아주 어릴 적 그랬던 것처럼
머리칼을 넘겨줘요

그 좋은 손길에 까무룩 잠이 들어도
잠시만 그대로 두어요
깨우지 말아요 아주
깊은 잠을 잘 거예요

조용하던 두 눈을
다시 나에게 내리면
나 그때처럼 말갛게 웃어 보일 수 있을까

나 지친 것 같아
이 정도면 오래 버틴 것 같아
그대 있는 곳에 돌아갈 수 있는
지름길이 있다면 좋겠어

무릎을 베고 누우면 
나 아주 어릴 적 그랬던 것처럼
머리칼을 넘겨줘요

그 좋은 손길에 까무룩 잠이 들어도
잠시만 그대로 두어요
깨우지 말아요 아주
깊은 잠을 잘 거예요

스르르르륵 스르르
깊은 잠을 잘 거예요
스르르르륵 스르르
깊은 잠을…"
시간의 바깥,아이유(IU),"서로를 닮아 기울어진 삶
소원을 담아 차오르는 달
하려다 만 괄호 속의 말
이제야 음 음 음

어디도 닿지 않는 나의 닻
넌 영원히 도착할 수 없는 섬 같아
헤매던 날 
이제야 음 음 음

기록하지 않아도 
내가 널 전부 기억할 테니까

기다려 
기어이 우리가 만나면,
시간의 테두리 바깥에서 
과거를 밟지 않고 선다면 
숨이 차게 춤을 추겠어 

낮에도 밝지 않은 나의 밖
끝없는 밤 남겨진 반
넌 어떨까 나와 같을까
알 수 없음에 아파지던 맘

더 멀리 자유 그 위로 가자
내일이 우릴 찾지 못할 
곳에서 기쁘게 만나
이제야 한눈에 찾지 못해도 돼
내가 널 알아볼 테니까

기다려 
기어이 우리가 만나면,
시간의 테두리 바깥에서
과거를 밟지 않고 선다면
숨이 차게 춤을 추겠어

드디어
기다림의 이유를 만나러
꿈결에도 잊지 않았던
잠결에도 잊을 수 없었던
너의 이름을 불러 줄게

기다려 
잃어버렸던 널 되찾으러
엉키었던 시간을 견디어
미래를 쫓지 않을 두 발로 
숨이 차게 달려가겠어

긴긴 서사를 거쳐
비로소 첫 줄로 적혀
나 두려움 따윈 없어 

서로를 감아 포개어진 삶
그들을 가만 내려보는 달
여전히 많아 하고 싶은 말
우리 좀 봐 꼭 하나 같아"
너랑 나,아이유(IU),"시곌 보며 속삭이는 비밀들
간절한 내 맘속 이야기
지금 내 모습을 해쳐도 좋아
나를 재촉하면 할수록 좋아
내 이름 불러줘

* 손 틈새로 비치는 내 맘 들킬까 두려워
가슴이 막 벅차 서러워
조금만 꼭 참고 날 기다려줘
너랑 나랑은 지금 안되지
시계를 더 보채고 싶지만
네가 있던 미래에서
내 이름을 불러줘

내가 먼저 엿보고 온 시간들
너와 내가 함께였었지
나랑 놀아주는 그대가 좋아 
내가 물어보면 그대도 좋아
내 이름이 뭐야

* Repeat

눈 깜박하면 어른이 될 거예요
날 알아보겠죠 그댄 기억하겠죠
그래 기묘했던 아이 
손 틈새로 비치는 네 모습 참 좋다

손끝으로 돌리며 시곗바늘아 달려봐
조금만 더 빨리 날아봐
두 눈을 꼭 감고 마법을 건다
너랑 나랑은 조금 남았지
몇날 몇실진 모르겠지만
네가 있을 미래에서
혹시 내가 헤맨다면
너를 알아볼 수 있게
내 이름을 불러줘"
사랑이 잘 (With 오혁),아이유(IU),"미리 말할게 사과는 안 해
아무 말 없이 너 후회 안 해?
다 관심 없잖아 친구야 뭐야
Oh you know what to do

피곤해 그만 오늘은 놔 줘 
더 이상 반복하긴 싫어
또 다 내가 나빠 
아마 그래 난 
널 미워하나 봐 

사랑이 잘 안 돼
떠올려 봐도
피부를 부비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 
서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어

다섯 번째 미안하단 말이
이젠 너에게는 지겨운 건지
마지막일 거란 예감이 들어
Oh you know what to do
이건 내가 오늘 하루 종일
그린 저녁은 분명 아니야
널 보면 자꾸 네 안에 
내가 보여서
이젠 내가 싫어

사랑이 잘 안 돼
떠올려 봐도
피부를 부비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 
계속 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어

어디야 
넌 어디야 
집이야 
난 택시야 
집에 거의 다 와가니

Oh 미안해 
뭐 어떤 게 
그냥 다
들어가
나 지갑 거기 두고 왔어

Oh 있잖아 
아니야 
말해 봐 
이제 더 
사랑하지 않는 것 같아
아

사랑이 잘 안 돼
떠올려 봐도
피부를 부비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 
서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어"
이 지금,아이유(IU),"이건 비밀이야 
아무에게도 고백하지 않았던
이야기를 들려주면
큰 눈으로 너는 묻지
How wow wow
Whatever

나 실은 말이야
저기 아득한 
미래로부터 날아왔어
쏟아질 듯이 빼곡한 
별들 사이를 지나 
Fly fly fly

있지 그곳도 사실 
바보들투성이야
아니 매우 반짝이는 건 오히려 
Now now now

이 하루 이 지금 우리 
눈부셔 아름다워
이 불꽃놀이는 끝나지 않을 거야 
Ooh Whatever

흐린 날이면
거짓말처럼 무섭게 깜깜했지
새침데기 태양은 
뜨겁기는 커녕 Peacoke
Blue blue blue Whatever

매일매일
제멋대로인 바람결을 땋아서 만든
이 나침반이 가리킨 그곳에서 발견!
Oh That's you you yes, you 

있지 저런 건 
그저 자그만 돌멩이야
빛이 나는 건 여기 있잖아
Life is cool cool cool

시간은 많아 이대로면 아마 
영원히 살 수 있지 않을까
안녕 나의 주인공 그래 
너를 만나러 나
짜잔 우아하게 등장!

바로 이 하루 이 지금 우리
눈부셔 아름다워  
나는 확실히 알아 
오늘의 불꽃놀이는 
끝나지 않을 거야 
우우우 우우우
우우우 우우우

더 놀라운 건 지금부터야"
Into the I-LAND,아이유(IU),"I got pushed 떠밀려 왔어
오래도 찾아 헤맨 꿈의 문 앞에
내 안에 그 작은 노래가
작은 노래가 날 여기 데려왔어

외로워도 기댈 곳 없이
괴로워도 멈춤 없이
그저 참고 견딘 시간의 의미를

이제야 나 널 만난 후에야
손잡은 후에야 그 이유를 깨달아

Yeah I’m scared 두렵긴 하지만
힘차게 뛰어가 let's just try
It’s our chance 수없이 새겨진
지난 발자국이 알아

Woah oh
친구가 되어 함께 걸어줘
Let’s just run for our lives
Woah oh
손을 내밀어 그리고 약속해
Let’s just run for our lives

Woah oh
미래의 문이 열리고 약속의 그날이 보여
You & I
We can fly
넌 또 다른 나 난 또 다른 너
Let’s just run for our lives

Woah oh
너와 내 꿈의 I-LAND
Run for your heart run for your life
너와 내 꿈의 I-LAND
Run for your heart run for your life

외로워도 기댈 곳 없이
괴로워도 멈춤 없이
내게 지구는 꼭 무인도 같았어

But right now 넌 지금 내 옆에
지금 내 옆에 함께 달리고 있어

Yeah I’m scared 떨리고 있지만
멈추지 말고 가 let's just try
It’s our chance 수없이 새겨진
지난 발자국이 알아

Woah oh
친구가 되어 함께 걸어줘
Let’s just run for our lives
Woah oh
손을 내밀어 그리고 약속해
Let’s just run for our lives

Woah oh
‘I’란 섬과 섬 사이
작은 선을 이어서 단단한 다릴 지어
Now I & I & I & I are I-LAND
너와 난 너와 난 너와 난 하나인 거야

너와 내 꿈의 I-LAND
Run for your heart run for your life
너와 내 꿈의 I-LAND
Run for your heart run for your life

Woah oh
친구가 되어 함께 걸어줘
Let’s just run for our lives
Woah oh
손을 내밀어 그리고 약속해
Let’s just run for our lives

Woah oh
꿈은 현실에 꽃피고 꽃은 불꽃 속에 빛나
You & I
We can fly
넌 또 다른 나 난 또 다른 너
Let’s just run for our lives

Woah oh
Oh
Run for your dream"
